"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
127.0,1.0,137047.46034033757,12510.658789433812,174.1510868621483,1753.1980807954915,58.212598853237125,6.258129116524374,41.36103461424108,6.497525653331952
128.0,1.0,137213.78827325342,8507.464575627791,167.56839246386252,1296.3635323716587,58.36172977933498,5.240188900450667,31.92722712685298,7.014011080430475
129.0,1.0,137373.07277269647,4490.95897439396,172.10469977705336,1914.4590932675128,59.74515703928231,7.29912461166161,55.46924699674042,6.518282247691262
130.0,1.0,139748.46941787048,44812.2947062811,165.17484330642245,1569.852614065089,57.07849480475178,5.842342236115101,38.37976173621167,6.2797222191793605
131.0,1.0,139910.38167101334,40794.317218002776,170.57499091001998,1542.7450944320185,56.11104627481305,5.202573784426231,30.591368315719333,6.285724878702178
132.0,1.0,140073.44617047987,36772.692556820584,170.37886189583097,1688.819769873028,58.11706139099164,6.061304649622779,38.86847198935262,6.3508002552027385
133.0,1.0,140253.0946595008,32763.816157839556,174.04180920680923,1444.3662644780436,56.65155516822013,5.21345804279669,31.604511327950465,6.819018636097652
134.0,1.0,140416.49805328902,28745.2421086483,165.79339071829395,1511.9320508445949,58.54317642474025,5.53179209846902,34.741460887284894,6.3131246963005605
135.0,1.0,140584.12839002482,24729.27484022783,168.9881703859001,1683.434599691828,58.2479293570779,6.311008079917661,43.352130970171,6.431828118021034
136.0,1.0,140750.91028612066,20700.4971385596,165.47445460755458,1562.555578316812,59.29095433923926,5.793840979004671,35.84148704113959,6.291280613860268
137.0,1.0,140913.86268785386,16691.623309796018,170.32439941371595,1638.051004127004,57.66422742873461,6.075762808008836,39.99357558148634,6.509649273939427
138.0,1.0,141081.60855224196,12674.356740629191,169.23377161072267,1443.2948597039053,58.13481085831356,5.50754131549333,33.8317814193876,6.734322192461677
139.0,1.0,141242.41488133374,8673.36228947539,168.0390972011462,1581.9104352767265,57.64560509359267,6.533388375699386,46.312433298818426,6.836433611955403
140.0,1.0,141410.7390084078,4643.297751403238,165.72784707923157,1422.440586182672,58.70100374166997,6.070795716314815,41.813012414205254,6.968364401115726
141.0,1.0,143807.34106426127,44976.44774421365,164.97095208050172,1562.814845819183,59.024825950110724,6.554424204626057,48.73868253187112,6.717158912259593
142.0,1.0,143968.91301439362,40953.264604947144,169.8727909766079,1631.4796717363618,58.00463542632778,5.427060245836256,32.44197526538721,6.119180844849649
143.0,1.0,144134.09777310165,36934.9021045552,170.8014704361503,1706.9291849878325,58.458483507930175,5.8326058727999825,36.59455239851567,6.1904764434033925
144.0,1.0,144300.5943310019,32920.49214844783,165.5039273916816,1428.1024368363296,57.68641209465745,5.406511660894044,33.3683254453291,6.497871765798605
145.0,1.0,144465.8917349708,28901.712078969384,167.91956772920082,1676.6802472405845,59.32631326818258,6.011277713444268,38.74382837971713,6.216569818344394
146.0,1.0,144639.7838330282,24888.64382492044,172.22216375871028,1627.9470712247046,58.40975652497598,5.888740512785558,36.97828716256664,6.538248247639057
147.0,1.0,144810.222150103,20872.77156337717,169.66283161670856,1719.2659041873815,58.916408433688,6.423295236712893,43.337605494706395,6.430597681307202
148.0,1.0,144974.40127255215,16848.00495717032,169.16719255295763,1383.2713748257438,57.91199949615723,5.228078022121091,31.638388300728327,6.761379472561311
149.0,1.0,145139.90353865712,12832.56901473686,167.98617645134968,1415.8280993182345,58.19526704374363,5.80020208369758,37.16517237122214,6.957238788383943
150.0,1.0,145305.42109674364,8828.769313439223,168.76528679612406,1502.017685962239,57.057529663650215,5.737012547615865,38.06177570326105,6.649446070309631
151.0,1.0,145466.10006773387,4820.747455952286,165.52672206221496,1529.70353562682,58.68272399097913,6.51642379004675,47.148542676997494,6.845943068771435
