"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
19.0,1.0,22950.80611178326,36977.589607084155,129.284378317986,1364.3322384086428,49.722371801383815,4.036839103758603,18.047883961253238,4.250915763117657
20.0,1.0,23104.539203678218,32964.95808066737,137.44737219912372,1508.9780437042689,48.483134087916795,4.752990303134575,24.603275422006735,4.532390593422768
21.0,1.0,23270.868638083844,28972.287341665793,131.5091116178213,1632.1244082640826,49.830151023224396,6.410446580749421,32.29037210391258,4.560507735767555
22.0,1.0,23438.18195671327,24984.994991754545,139.83547423092423,1524.1769691192335,47.841203206639015,5.961231218077827,34.278627825624795,5.063528347393768
23.0,1.0,23594.16925335204,20973.966706511183,131.4598041259962,1535.5698094648724,47.54629571538398,5.327375743737939,27.887073330514138,4.401970348605078
24.0,1.0,23761.33985324311,16978.09664371796,132.0814554168863,1636.2607999177253,49.359434617192136,5.236095179902731,26.898613039184724,4.213246927940751
25.0,1.0,23921.924104722828,12982.939637839501,128.86963917421411,1588.4090749245727,49.38918928956363,3.9161983568349705,17.719850270841587,3.8173848598547893
26.0,1.0,24087.515636685417,8991.749476121784,141.41766388574177,1770.9890573287414,48.03445044994534,6.586253597538441,38.27668070555738,4.832364235300738
27.0,1.0,24249.85430593253,5003.57548902628,130.00339256385527,1432.1699158123772,49.71436038910953,5.814008821527817,29.71427361514163,4.7204475022523935
28.0,1.0,26671.966160232074,45168.51302819355,128.94287229009862,1600.1518174061232,51.22830563262232,6.283627196317964,30.688408070503574,4.458097623500542
29.0,1.0,26820.23380230713,41162.091510420876,135.5799227872166,1501.5901512373673,49.94039906796533,5.22479299615945,26.740191360688243,4.627121772157179
30.0,1.0,26991.916881980378,37152.102277059304,131.42301331816816,1394.6297550839388,49.69631464489563,3.95119074861081,15.71833916505351,4.252217294962002
31.0,1.0,27146.16303691725,33148.332076974686,130.11275805584333,1402.51596739112,48.961309522881365,4.200974114119342,18.04017912616666,4.258001959996907
32.0,1.0,27315.994481513095,29144.795216406204,132.071636531941,1721.3867832057017,49.13427548526541,4.533344401605038,20.010007480106704,3.8861094532899885
33.0,1.0,27470.507338507698,25137.82979651383,129.925207896095,1449.2482277615902,49.17470723760545,4.696243550109731,22.397976210432567,4.307970053100156
34.0,1.0,27622.240473161764,21144.391664418214,134.77937695951655,1484.8292146431631,48.67621684569227,5.18004601129919,25.676977561484556,4.610314141125569
35.0,1.0,27783.15869423245,17150.840324944933,132.07423114908786,1749.6228101915199,48.62663995244539,4.402051051782685,18.718223338680296,3.8140593095144713
36.0,1.0,27952.24225533924,13156.840596085316,130.6205476242277,1263.0251252702406,47.76669713388827,3.3584923631448698,13.652280006770596,4.310714007620288
37.0,1.0,28109.703560422433,9160.501833466855,132.1276254969628,1524.3245540864914,48.25690887197438,4.911944746676057,20.732993865953446,4.322905265143809
38.0,1.0,28288.423679495358,5164.64715713597,137.50448878959577,1397.0966843609317,47.93784865384825,4.618376278445566,22.044340557211815,4.7296282673126955
40.0,1.0,30708.709469886773,45323.98911431276,138.66273261522616,1752.6763327887832,50.47082421896013,6.7787532292608885,35.95329241950091,4.7991817300079695
41.0,1.0,30860.75742239093,41337.14083886911,128.98751147296755,1433.2329484021793,50.222679933110236,3.847807314449248,14.219052411028033,4.056633951766796
42.0,1.0,31022.420469416502,37319.85267784909,132.99955327839558,1314.6041694413693,49.30836078223983,4.16926718796678,18.255795622354714,4.55629106502171
43.0,1.0,31187.08243258075,33307.87310204344,128.22993796766312,1268.846692310495,49.600264090224385,3.535790233988058,14.022055334722202,4.256106108483369
44.0,1.0,31346.384234441462,29314.119403344197,130.95388230152636,1575.4752755793168,49.61788135401457,3.8267510710811474,16.46283467946378,3.889572525137173
45.0,1.0,31503.38625531903,25320.244128833285,131.2167255496322,1829.7232801789517,50.62255837406369,6.188851503608097,32.62782515532609,4.123812129803856
46.0,1.0,31648.823006297032,21332.98348283004,139.16595683011388,1372.4739290503585,49.34579651906978,4.537778164958291,26.006260250924566,4.833465577492489
47.0,1.0,31820.36378655226,17309.055006619772,134.18984256215717,1650.842620478097,48.95591393117576,5.527718472122341,26.52216104567018,4.366883080025153
48.0,1.0,31982.435502418626,13313.83344580942,136.1898247359601,1638.3351361744942,49.16046830008548,4.996859340618925,23.636113056141607,4.310852675275356
49.0,1.0,32150.999260659006,9323.904314221247,133.02972189308264,1391.127863357322,48.36528269299412,4.171144385178144,18.855916818202736,4.39253254911232
50.0,1.0,32301.90149619006,5330.252795940994,134.1117821192971,1912.4075355810974,49.87888189083326,7.25827722029507,37.97847993784459,4.428441746792184
51.0,1.0,34700.56505902519,45498.740739790366,131.7228644020828,1540.9375996028084,51.864401084137455,5.206853329422999,21.68734108719724,4.365092325223763
52.0,1.0,34863.42886068133,41498.44809634036,135.96156333955014,1509.360702544881,51.12533398268538,3.984511432055838,16.702197520613648,4.226304916854469
53.0,1.0,35024.08756665725,37478.27460245688,134.46783887709717,1564.3380750439928,50.93180087461797,4.903357724295929,20.931383041150074,4.344556609994377
54.0,1.0,35196.184711600654,33487.4390226985,130.5441734099974,1416.41174875572,49.98439558635093,3.03934045467777,12.042973026541286,3.939684596575834
55.0,1.0,35359.24502210655,29482.313640439184,131.9235183431318,1520.3936320806931,50.25533191496553,3.2803605897167527,13.514888855870478,3.877991281445376
56.0,1.0,35518.30465266991,25484.046677530296,135.53844063062488,1637.9230992037715,50.24541020293082,4.5816680242034495,20.745321135321618,4.161285476429587
57.0,1.0,35687.20998559501,21471.93103140804,131.76748712749696,1573.5094613572933,49.81748630922435,4.651477210010324,21.97565999533773,4.14089165935287
58.0,1.0,35840.806955539854,17477.717948642585,139.95812407591075,1617.3452178825185,48.90619713282743,5.25875058505196,25.00429041795125,4.600058511706535
59.0,1.0,36007.19932077913,13486.053246959098,133.17697144587046,1433.3515765275226,49.66493998605888,4.278803723241577,18.21816266295241,4.347396915740314
60.0,1.0,36162.233196850604,9496.44322011269,133.82561828602206,1570.9702614818584,49.515987811816,4.35313190358344,19.138002158254743,4.1421491301047615
61.0,1.0,36327.79797621049,5487.695500822373,135.9881352493755,1422.224792321328,49.76172593221848,4.173042346877127,20.629131093871578,4.452766535819572
62.0,1.0,38656.647188968906,45670.01013165619,132.77275679566887,1452.9421547531451,55.49814864036108,5.022718761442216,31.7121250621748,4.532205710848099
63.0,1.0,38820.28053519956,41639.931083882286,136.28784716460103,1559.0420500197788,50.852043515523384,3.376617205017976,14.93831234158311,3.9902652220853954
64.0,1.0,38985.86168062357,37638.91599618753,134.22633800447372,1610.7069629021953,51.75236337186852,4.865408188935888,25.374194299426243,4.238340975852318
65.0,1.0,39148.50791298633,33636.36039374116,139.54404676707904,1411.7760067214567,49.6871460043849,3.843440284202807,18.156592080916685,4.510479088918637
66.0,1.0,39310.67087819042,29636.75766130329,134.7647638385696,1556.3476547143832,51.659654566048445,5.021454055784004,25.30676728215733,4.410116310426922
67.0,1.0,39475.751217796525,25640.248596561607,141.71733509239132,1500.8334957940149,50.17519119605594,4.028681057390689,18.12205916359664,4.482233831453726
68.0,1.0,39650.71377594361,21642.696420735087,135.579912753725,1603.2808893692654,50.72218020972579,4.736022015308868,23.85260848180669,4.268281817644385
69.0,1.0,39813.023415350064,17639.028390604763,135.08281100734038,1356.135599983712,50.377688164013755,3.260167078687835,14.087665824491904,4.265664621445315
70.0,1.0,39979.53656119299,13641.751157719693,134.53773517030572,1388.0696467793077,51.59868111074875,3.3958108818986528,15.734618509572858,4.22365145498982
71.0,1.0,40144.66925761866,9653.997210428151,139.90482519590591,1442.8022025476264,51.60405619243202,3.523175418847471,15.24794201913963,4.360060406327909
72.0,1.0,40306.13608095316,5668.651566501121,134.8591273886771,1481.9150077468362,52.18136541168803,4.063352832829693,17.22396120073143,4.2565692969723194
87.0,1.0,121955.51479041422,44576.62959323482,160.65587780240259,1410.9513342509695,53.20216660155894,3.483062876646225,17.425403673961736,5.238288278578861
88.0,1.0,122114.5305801267,40555.14653383331,157.89190101926656,1508.562612479453,53.97142967774778,3.593037895556481,18.391619630288545,4.951464803895461
89.0,1.0,122277.95523046525,36542.25981147086,159.26553891693663,1356.072239553397,53.18997460646879,3.0787720789525452,13.760964169327382,5.131988465431476
90.0,1.0,122446.23992895929,32519.380081875122,162.7867758895661,1546.709057602654,53.47867408118526,4.167802985667527,23.903468372020697,5.32687104794088
91.0,1.0,122603.60251408734,28489.82456409161,160.9879329794651,1140.544822596123,51.514891178444884,3.0706141139532366,14.147938153731248,5.8068851906499495
92.0,1.0,122765.67366939822,24483.973435158085,163.1803741894916,1626.6220029802964,52.80773815566345,4.522443226740776,28.0048201592885,5.326727484050774
93.0,1.0,122924.6981682782,20468.926928706842,163.04605006926073,1616.9745610250066,52.64502514977935,4.113914517190983,22.73890504347416,5.154206819960075
94.0,1.0,123095.89784452482,16437.8395950313,159.63685931925315,1439.909264164997,52.20382929903519,4.377012211539353,26.653599311886857,5.55544715611372
95.0,1.0,123259.5583654284,12429.124089941743,163.59659233151652,1359.8489403961876,51.67854938320977,4.1688549950183384,24.65576018488498,5.865671056079627
97.0,1.0,123428.45177846985,8416.624216975444,161.79918802586798,1402.9325543162547,50.896816363968895,4.584727836388466,29.487479241415436,5.8805915999595815
98.0,1.0,123587.87527712622,4391.74876992526,162.24543027272864,1234.3483996193988,51.132501988259264,4.485114499289913,28.48944487971709,6.4144768851183604
100.0,1.0,125919.73988322783,40703.58653223101,167.16161790783963,1218.7193375944682,53.32317680777241,5.126924591374793,36.66339336424227,7.242735387555651
101.0,1.0,125934.61264739431,44740.37381523639,169.9078457007821,1447.4154578957596,53.29681367760857,5.640530736491732,43.22678877571239,6.850538741816994
103.0,1.0,126256.91554315627,36701.87381621568,170.92975679145135,1145.7214738896096,53.37217855748774,5.12735180237001,37.91722974716061,7.867099103885845
104.0,1.0,126414.65213876577,32680.696920442224,167.63380867709085,1213.4304935520363,52.93228339219785,5.4021482883217535,40.049946425840915,7.516542036190539
105.0,1.0,126588.23366944671,28669.94586838741,176.5352915470494,1427.478796865641,52.91622952256102,6.268388462187057,52.6044386488427,7.838283173061666
106.0,1.0,126751.54308390734,24658.482519776975,172.51668610984788,1303.912638514133,52.600345738080165,5.048470111748228,35.07364138180803,7.153944915132101
107.0,1.0,126918.09865929668,20620.102574203844,180.78888609308945,1290.8891855483562,50.75481483950839,5.59709604755728,42.37364574799716,8.235002523751207
108.0,1.0,127094.40225655129,16603.848078698866,171.92727182883704,1357.8856246768134,53.038139855716835,6.001173078434621,49.07490452585983,7.613013161589858
109.0,1.0,127258.06707070356,12592.746506413061,172.61663783004835,1283.3273191761168,52.82447873443809,6.387185103369528,55.710379735946184,8.347706937791818
110.0,1.0,127431.55522815044,8584.404044374069,169.20282192294707,1434.261460044745,54.07537484188356,7.2495241164873985,68.62453281550805,8.009995946175591
111.0,1.0,127593.86761281818,4574.026774959637,171.9772406145342,1253.0175843021507,53.36842064694718,6.098141977274709,49.72039772225138,8.212393916082714
112.0,1.0,129906.30271558593,44914.757386967605,167.1266539056947,1520.4597586513046,53.5238243068319,4.78012972177468,31.66808488628971,5.92030064706892
113.0,1.0,130061.75445620735,40900.17482597842,161.3542222353216,1293.1049367042474,55.022724863106966,5.02890092346727,36.18171063671949,6.496729381957989
114.0,1.0,130235.69634295377,36884.40562485692,168.56484210495614,1233.3024760559308,53.1875505736237,4.086627929090471,24.286624548628062,6.5014736003846
115.0,1.0,130390.34630537799,32862.254646800175,163.46270292143774,1204.7778644619,54.21327356147646,4.604635285816917,31.177606468780386,6.684138731572664
116.0,1.0,130562.49775778434,28841.419767672865,169.8607431008685,1542.741963909501,53.253111091249814,4.648395746172917,29.86248051183996,5.920630633566318
117.0,1.0,130718.71678585286,24826.12500134948,174.9570941897515,1377.730213745002,51.75909452033284,4.3208381293779965,27.95330069111898,6.487805263126072
118.0,1.0,130874.77846175639,20794.407195006865,162.0190335550441,1209.5132220198764,54.21208821251963,4.587011867820845,29.84464816964745,6.566738101895044
119.0,1.0,131039.95631883376,16786.520495573986,159.81310523368705,1347.005657527607,55.270352417608954,5.537905428568499,42.37176525878663,6.52766527936363
120.0,1.0,131206.66529780385,12775.327902414756,167.57087185691674,1031.6922894077072,52.07545075994988,4.03311636316125,23.836842967237164,7.295408193502763
121.0,1.0,131373.5372836166,8747.93796821436,160.63502155794464,1180.7281788494947,54.56195902328186,5.468088318289707,41.78396259202323,7.236644907109354
122.0,1.0,131547.89939360367,4730.491634245412,168.35859506791076,1156.8016052061862,54.038445127201655,4.917684376604007,33.534052008867036,7.451979477561074
124.0,1.0,133919.48208012743,45063.966724582766,162.61241331760374,1642.0131640018647,53.472366648572745,3.786964800718738,20.297745440574463,4.943983516132745
125.0,1.0,134080.13062002914,41068.903903444945,161.18225525010774,1292.374946688779,52.21957281547406,2.6042816284336343,10.511117087273144,5.155121442668789
126.0,1.0,134244.2318389856,37040.95914120293,159.22962994222058,1168.0103392014869,52.3121332837002,2.8583254438116925,12.477901720447663,5.528696801410857
127.0,1.0,134418.6204668378,33013.236352230895,159.39717053161112,1179.933214605107,51.2406193205942,2.443836390662844,8.810605566168599,5.304654996557558
128.0,1.0,134592.80845188317,29001.211571053704,159.65029954408888,1374.9902518951028,52.34817758509911,3.205881472804743,16.05943021420407,5.158085478472416
129.0,1.0,134744.513806874,24987.023724812516,161.67310365978045,1708.7266037383577,52.392025975576324,3.130606921692776,14.126079259157473,4.544270786164126
130.0,1.0,134869.84704378818,20991.480345689823,167.1839290252547,1318.3289430994562,51.27989746686474,3.294731963027441,15.394740371785918,5.665803258991425
131.0,1.0,135079.27000670595,16932.40705669372,163.81035296404605,1523.3260328403662,50.33010659549896,2.9720183526978,13.383019174011382,4.895933695318894
132.0,1.0,135246.35521548835,12916.03714430503,158.26513647459444,1479.2546566056549,51.58839502224879,2.680335324375297,10.688737017855335,4.678981344587493
133.0,1.0,135418.42065648374,8904.741164225168,153.54961263318853,1119.1324301681195,51.50940546933357,2.776070452275781,12.103234332793775,5.391972410751704
134.0,1.0,135566.57639207915,4892.986049182766,158.88784266358127,1759.4942488836116,53.2645780985197,3.6042925246320947,17.95839943785165,4.52505456101725
135.0,1.0,137918.56912784136,45232.87552510876,160.52367155334616,1523.1049034517787,51.763912543521656,2.632321058397144,9.64403503665915,4.658256210530613
136.0,1.0,138091.86169846045,41222.887105640555,158.05329829132256,1396.8001458873628,52.658244701267044,2.6189487295341185,9.964741795468694,4.812791794273232
137.0,1.0,138255.21434182333,37190.17742279068,159.85543394129687,1513.7024067540465,51.94815729226651,2.7106808935240356,10.984185954507508,4.679451879302264
138.0,1.0,138443.15227352,33186.581854197604,159.00794410683142,1313.4872815014983,51.8488831622287,2.506058497122587,9.833174969593667,4.985009714539509
139.0,1.0,138610.19102493345,29161.089163553108,155.75236903126054,1361.484795096666,52.35745812684635,2.26075114594531,7.209656113417912,4.682824822548625
140.0,1.0,138786.3983912123,25152.635530036077,158.58060250157237,1538.8141036855095,51.74003937295917,2.5957253106739273,9.952242490167126,4.553598257080254
141.0,1.0,138961.9500238036,21111.920401204654,156.72480230223135,1452.5729378625058,51.337588226124744,2.6837287422313825,10.627475244853295,4.677777037189252
142.0,1.0,139126.46784458138,17095.84312545925,159.61936457170236,1509.3806074457234,50.361986873312375,2.4985660731929693,9.639626386707286,4.608986591523053
143.0,1.0,139297.49805128717,13086.303392551421,158.71595482932318,1357.1351719598074,50.45397670788977,2.1559675334408133,7.134604294287426,4.75721606459656
144.0,1.0,139462.61993758503,9077.802541374214,158.05009001418577,1479.6857476358578,50.272308253202404,2.3297299651021137,8.513558843446587,4.5580985421326075
145.0,1.0,139633.31987685425,5046.417683840217,155.67117339639472,1318.7501825240545,50.84468341710296,2.388942442210841,8.816714428822609,4.8107820831800865
146.0,1.0,141994.5455346936,45387.403368894615,151.95172854976644,1655.3607521701217,52.57400147390721,2.641058031750667,9.686683607176171,4.168457667521133
147.0,1.0,142158.6073413818,41372.17593866182,154.71133858174684,1483.434022805502,52.39408887555207,3.725660046332555,18.714418026700177,4.931639659795982
148.0,1.0,142324.1721699595,37352.67992618409,156.40254255181227,1662.692840866348,51.82676965057565,3.9576246629199034,21.618709600606124,4.728660952085887
149.0,1.0,142498.5924529975,33326.59014357046,155.70388477713595,1375.5409933184117,51.66379025237113,2.991599819264476,13.02713586445067,4.9124701567883085
150.0,1.0,142664.06174796043,29316.476969566524,157.82725160589362,1610.6989176745471,51.465000514512724,3.7009868715375123,19.107648186092792,4.784913322609684
151.0,1.0,142832.06672865758,25298.102227708066,156.49613381166517,1459.6242681300507,52.21192816075687,3.117504884122428,13.42510799661574,4.8117695768886515
152.0,1.0,143009.4076065069,21278.169328963395,155.21280300003806,1555.384825307716,52.65598333928812,2.5985069238374687,10.148397564277358,4.416071922035031
153.0,1.0,143172.1132665532,17257.569010152783,157.89458526284534,1318.3239733622136,50.236024678897934,2.3974737125858514,8.821528468858544,4.893399855011292
154.0,1.0,143341.97869769717,13236.121767308516,152.6377443812012,1236.3204898003391,51.21306587636271,2.3377046491084665,8.133477904891963,4.86739241686376
155.0,1.0,143509.5941555551,9228.349633250053,155.65583374447715,1291.6661761055213,50.61611868841409,2.5118426432019985,10.237160226108244,4.914208126694768
156.0,1.0,143673.77726541742,5222.577421140009,153.41843334806282,1331.3976421950322,51.74927641650316,2.0423958361690744,6.272537656667686,4.598239167088156
